sentence	is_variable	variable	research_data	doc_id	uuid	lang
Es versteht sich von selbst, dass sich diese Analyse im vorliegenden Beitrag auf ausgewählte Aspekte beschränken muss, zu denen im ALLBUS 2008 Informationen vorliegen.	0			21642	e8b0fd1f-9987-4645-b974-a4949faf5515	de
However, the variance of the intercept is not significant in terms of Wald Z.	0			61806	f8773ce8-affd-4f4f-8554-e8731c796ba9	en
Thus, it is reasonable to state that we observed a mere-exposure effect.	0			55534	06d6b2d5-566f-45ca-b1e1-e39a5d2d1f0d	en
Die Ergebnisse der Regressionsanalyse verdeutlichen allerdings auch, dass die erheblichen – wenn auch im Zeitverlauf verringerten – Unterschiede in der subjektiven Schichteinstufung von West- und Ostdeutschen, durch die betrachteten objektiven Statusvariablen nicht zu erklären sind.	1	exploredata-ZA4600_VarV3;exploredata-ZA4600_VarV120	ZA4600	21642	134accc7-dcf8-4f01-a6cd-2da4f622fba1	de
Da Arbeitsmöglichkeiten für Hochgebildete relativ selten und konzentriert auf einige wenige Städte sind, haben sie vermutlich per se einen größeren Suchradius.	0			34546	0a430f0a-ecf8-4f07-b4f5-c12edcc01782	de
Schon in der ersten Verfassung der DDR vom 7. Oktober 1949 wurde die patriarchalische Struktur des BGB abgelöst und ersetzt.	0			39445	02b0dc2f-9101-448f-85d2-fa0eb6c831bf	de
Wer an die Türken als überwiegend schon lange hier lebende, wirtschaftlich integrierte ehemalige Arbeitsmigranten bzw. deren Nachkommen denkt, stimmt seltener zu, dass das soziale Netz durch die in Deutschland lebenden Ausländer belastet wird, als diejenigen, die das nicht tun.	1	exploredata-ZA5254_Varanswer;unk	ZA5254	61162	a25c1b80-f079-4d71-8218-558cbd924be3	de
As the surveys had different numbers of response categories, the results are not fully comparable.	0			61751	38e387a6-252e-401f-b0bd-dd57d65f1fe3	en
Die Ablehnung eines klassischen „Ernährermodells“sowie die Einsicht von Vätern in die Notwendigkeit eines stärkeren Familienengagements können dabei als Grundlage eines Verhaltenswandels hin zu einer partnerschaftlicheren Verteilung von Haushaltsaufgaben angesehen werden.	1	exploredata-ZA3880_VarV11;exploredata-ZA3880_VarV13;exploredata-ZA3880_VarV38;exploredata-ZA3880_VarV12	ZA3880	21634	9cb8a4a8-8298-4dbc-9539-6296c615fbfc	de
Zunächst stellt sich die Frage, ob bestimmte Bevölkerungsgruppen in Deutschland besonders unzufrieden mit dem Funktionieren der Demokratie sind oder ob es sich hierbei um eine gesamtgesellschaftliche Erscheinung handelt.	1	exploredata-ZA4056_Varv229;exploredata-ZA4056_Varv244;exploredata-ZA4056_Varv243;exploredata-ZA4056_Varv239;exploredata-ZA4056_Varv236;exploredata-ZA4056_Varv237;exploredata-ZA4056_Varv232;exploredata-ZA4056_Varv233;exploredata-ZA4056_Varv248;exploredata-ZA3693_Varv131;exploredata-ZA4056_Varv230;exploredata-ZA4056_Varv241;exploredata-ZA4056_Varv235;exploredata-ZA4056_Varv240;exploredata-ZA4056_Varv234;exploredata-ZA4056_Varv238;exploredata-ZA4056_Varv228;exploredata-ZA4056_Varv242;exploredata-ZA4056_Varv231	ZA4056;ZA3693	21372	91f8517c-a63f-452a-ae78-5eb802655800	de
Eine der wenigen, empirisch fundierten Analysen zur Sozialstruktur des privaten Umweltkonsums haben Lutzenhiser/Hackett (1993) in einer schon älteren Studie vorgelegt, die in San Diego auf der Basis von Massendaten durchgeführt worden ist.	0			51971	751f29fd-d960-4cbb-8095-6abe23f6fe87	de
TSST assumes that as long as these temporal comparisons are favorable (in the present or future), system justification should be a likely outcome amongst members of intermediately placed disadvantaged groups because, they are distinctly enabled by their uniquely malleable position to exploit fluctuations within the system.	1	exploredata-ZA5400_VarV66;exploredata-ZA5400_VarV53	ZA5400	73106	b7bf76d1-c618-44b5-8f58-69b2a76446f3	en
Allerdings kann davon ausgegangen werden, dass die Unterstützung dieser Bereitschaft durch institutionelle und kulturelle Rahmenbedingungen von zentraler Bedeutung für die tatsächliche Umsetzung dieses neuen Rollenmodells ist.	0			21634	7b0d8361-ef12-4c31-9da2-f8052962bf81	de
The four categories were included in the model, with ‘Not at all satisfied’ set as the reference group.	0			61604	3fe5a228-f6a3-4e94-a317-80258665bccf	en
Somit ist es nicht verwunderlich, dass religiösere Menschen traditionalere Einstellungen zur Vereinbarkeit von Familie und Beruf vertreten.	1	exploredata-ZA4600_VarV151;exploredata-ZA4600_VarV114	ZA4600	39445	843b194e-8e1b-48bc-b6cf-e554d8fda77b	de
Väter in Großbritannien weisen nach einem deutlichen Rückgang im Jahr 2002 ähnlich niedrige Zustimmungswerte zur klassischen Arbeitsteilung auf.	1	exploredata-ZA3880_VarV11;exploredata-ZA2620_VarV3;exploredata-ZA3880_VarV38	ZA3880;ZA2620	21634	c70028ea-f2a0-4486-9a4d-8fa5d5104218	de
The results of the regression analyses for both Greece and Spain show that respondents in 2013 had 61% (95% CI 50% to 70%) and 65% (95% CI 56% to 72%) lower odds of reporting positive perceptions than respondents in 2009.	1	exploredata-ZA5852_Varqa2_2;unk	ZA5852	61604	5bd34946-3e84-4f82-bc59-3bdec81095d3	en
Die politische Begründung verweist auf das schlechte Ansehen von Politikern und Parteien in der Gesellschaft, das sich auch nach dem letzten Regierungswechsel nicht verbessert hat.	0			21372	7a9d654a-e5a8-4c82-abd0-f4a67682728c	de
Post-stratification and population weights were used to ensure representativeness of the samples.	0			61598	853605ff-ec5d-49ea-bb88-2796cd621fe8	en
Die Links-Rechts-Position der PDS bzw. seit 2005 der Linken erinnert daran, dass die hier identifizierte ideologische Parteienordnung nicht auf inhaltlichen Kriterien der Wahlprogramme beruht.	1	exploredata-ZA5431_VarV350;exploredata-ZA5431_VarV352;exploredata-ZA5431_VarV351;exploredata-ZA5431_VarV349;exploredata-ZA5431_VarV347;exploredata-ZA5431_VarV348	ZA5431	56981	4587c15e-837e-46f6-bd80-cbd57659d04e	de
Das Alter hat überraschenderweise keinen signiikanten Einluss auf die Einstellung zur Berufsrolle der Mutter.	1	unk;exploredata-ZA4600_VarV154;exploredata-ZA4600_VarV114	ZA4600	39445	d0fb5c3e-56bb-487f-a898-c5db32795458	de
Vor allem in ökonomisch deprivierten Regionen könnte die Einbettung in soziale Netzwerke am Wohnort ein Haupthindernis dafür sein, einen Wohnortwechsel überhaupt in Betracht zu ziehen.	1	unk		34546	69b222b6-db3c-49ed-859d-61cb96d525cc	de
Eine aktuelle Analyse der AfD-Wählerschaft stammt von Niedermayer und Hofrichter (2016, S. 272f.).	0			51381	fdc257fd-b575-445a-8f71-18bcc38206f9	de
The idea is that translators embedded in the socio-cultural context for which they are translating will be able not only to point to linguistic challenges in the source question with regard to translation but also to pragmatic and socio-cultural issues.	0			49153	6d54509a-8f1b-4112-98fb-dc1744374804	en
According to SJT, this is because, for the disadvantaged, satisfying their inner yearning for predictability (and control) via support for existing arrangements may come at the expense of relinquishing their struggle for equity/equality (i.e., group interests), and these competing demands are likely to cause cognitive dissonance (Festinger, 1957) — a psychological dilemma that people are often motivated to eliminate/avoid.	1	exploredata-ZA5400_VarV66;exploredata-ZA5400_VarV53	ZA5400	73106	3ca73c98-1bb5-454c-bb84-f70a1aa0411b	en
Similarly, Rittberger and Maier (2008) stated that the literature on public opinion and EU integration has thus far neglected the role of media effects on attitudes towards feeling European.	1	exploredata-ZA5876_Varqd2_1;unk;exploredata-ZA5876_Varqd3_1	ZA5876	55534	1970b337-122c-480a-8184-8aaed2d1d624	en
Wie aus Grafik 3 hervorgeht, wurden auch 2011 die Wiederbeschäftigungschancen7 insgesamt positiv eingeschätzt: EU-weit erwarteten 43% der Arbeitnehmer eher geringe Schwierigkeiten, im Falle eines Arbeitsplatzverlustes innerhalb von sechs Monaten einen neuen Arbeitsplatz zu finden.	1	exploredata-ZA5566_Varqa8;exploredata-ZA5566_Varqa9	ZA5566	37769	ebdd83aa-3d25-4370-91a6-3c11315cdeab	de
Dieser Gruppe lassen sich 11, 9 Prozent der Wähler zuordnen, was deutlich mehr ist als bei den Grünen (wo sich die Wählerschaft sehr klar zwischen überzeugten Anhänger und Protestwähler trennen lässt), aber deutlich weniger als bei den Republikanern in den 1990er Jahren.	0			51381	4b267586-816a-4351-a77a-1d978fc2f74c	de
Mittels einer Panelstudie mit einem Kontrastgruppen-Design mit zwei Städten – die im Hinblick auf wichtige Einflussgrößen der Migrationstendenz ähnlich, aber im Hinblick auf den ökonomischen Wohlstand verschieden waren – wurden zwei fundamentale Probleme adressiert: die Zeitabhängigkeit des Migrationsprozesses und lokale Differenzen zwischen den Regionen, in die Akteure eingebettet sind.	0			34546	a954baf1-b62f-43c6-b380-0092aff0d69f	de
Dabei werden die Übergänge von 2006 auf 2007 mit denen von 2010 auf 2011 verglichen. 2011 betrug die Arbeitsplatzverlustrate im EU-Durchschnitt 4%, wobei der Anteil der Arbeitnehmer, die von 2010 auf 2011 ihren Arbeitsplatz verloren, zwischen 1% in Rumänien und 11% in Griechenland variiert.	0			37769	4c882a6b-84f8-4d81-8908-1d7287952f99	de
Diese Unterschiede zwischen Staaten werden von den Autoren als Unterschiede in der Ausprägung der Vorurteile interpretiert.	0			20515	45dac894-f6dc-4d4b-9a84-9b3808c1c29d	de
Respondents in Northern European countries (with the exception of Iceland) show a very high association between the perceived and the actual dimension of mobility.	1	exploredata-ZA5890_VarV70;exploredata-ZA5890_VarSEX;exploredata-ZA5890_VarEDUCYRS;exploredata-ZA5890_VarISCO88;unk	ZA5890	57227	a795c2b2-e7c7-42fe-ad0d-74b67162856e	en
Second, trust is closely related to risk perception and the acceptance of nuclear power.	1	exploredata-ZA4976_Varv107;exploredata-ZA4976_Varv130;exploredata-ZA4976_Varv70	ZA4976	61806	942a11da-b321-46cd-bebc-0e2becba6c3e	en
Eine zunächst sehr naheliegende methodische Erklärung der unterschiedlichen Niveaus im subjektiven Wohlbefinden sind sprachliche Verschiedenheiten, die, induziert durch die simple Übersetzung der Frage, jeweils unterschiedliche Konnotationen des Begriffes „Zufriedenheit“in den jeweiligen Landessprachen oder Kulturen betonen könnten.	1	exploredata-ZA2459_Varv19;exploredata-ZA2637_Varisocntry	ZA2637;ZA2459	21312	de07fc2a-b06f-440b-93ce-a972a52ed3f8	de
In der Umfrageforschung konzentriert man sich auf die Voraussage individuellen Verhaltens.	0			56981	67a4c4c1-55c3-4dcd-b9d1-ab4b05df58d0	de
Ein Blick auf die Dauer in Beschäftigung oder Arbeitslosigkeit zeigt, dass Personen, die Migrationsabsichten entwickeln und sogar noch stärker jene, die umziehen, durchschnittlich weniger Zeit in ihrem aktuellen Status verbracht haben.	1	exploredata-ZA4600_VarV215;exploredata-ZA4600_VarV669;exploredata-ZA4600_VarV219;unk	ZA4600	34546	ae2d61f6-f504-4456-8305-bf0a7c4b6b56	de
Our results for (western) Germany partly resemble those obtained for Britain by Bryson/Gomez (2005), who find that young employees are more likely and manual workers and employees in workplaces with union recognition are less likely to never have joined a union.	1	exploredata-ZA3700_VarV519;exploredata-ZA3700_VarV186;exploredata-ZA3700_VarV211;exploredata-ZA3700_VarV3	ZA3700	35933	98faeb91-622d-421c-8eff-8657a0064452	en
Although relationships between recent migratory trends and opinions on development aid are not straightforward, policy makers should be encouraged to continue to tie-in advocacy for development assistance with migration policies.	1	exploredata-ZA6644_Varqa1;exploredata-ZA5565_Varqd1	ZA5565;ZA6644	61598	176698bf-7c55-47b2-a437-81a2cf2f81d7	en
Despite the extension of the meaning of religion in theoretical discourse, the overwhelming majority of sociological studies on religion focus on the usual Western understanding of the concept.	0			61751	52bd6fdb-e487-4176-a080-099c6e814420	en
Dieses Verfahren erzielt, wenn der Anteil der Stichprobenfehler an den Residuen groß genug ist, durch die Einbeziehung der Genauigkeit (Standardfehler) der Level-1-Koeffizienten effizientere Schätzungen auf der zweiten Stufe als WLS und OLS mit robusten Standardfehlern.	1	exploredata-ZA4460_Varq532a	ZA4460	12715	4450702a-25ab-4da8-8a01-7192ce080fe8	de
Durch ein stufenweises, multiples Regressionsmodell soll festgestellt werden, ob die beobachteten Differenzen zwischen Ost- und Westdeutschland mit voneinander abweichenden Strukturen begründet werden können oder ob tatsächlich ein Unterschied zwischen Ost- und Westdeutschland besteht, der auch nach der Kontrolle theoretisch relevanter Individualmerkmale weiterhin existiert.	1	exploredata-ZA4600_VarV3;unk;exploredata-ZA4600_VarV794;exploredata-ZA4600_VarV114	ZA4600	39445	d1182764-fefa-4467-91f1-cee3f8202ad5	de
It is noticeable that both objective variables, for example, the supply of energy, and subjective ones, for example, environmentalism, influence the acceptance of nuclear power.	1	exploredata-ZA4976_Varv114;unk;exploredata-ZA4976_Varv130;exploredata-ZA4976_Varv136	ZA4976	61806	f68dab93-707a-4da0-8c68-d72e8b7dd9b3	en
In her influential book The Color of Welfare, sociologist Jill Quadagno argues that ethnic and racial divisions constrained the development of the American welfare state.	0			30861	953e05ec-46ff-4722-a769-abc6d8f705ad	en
Das heißt, selbst wenn der Ausfallmechanismus komplett zufällig sein sollte, werden die beobachteten Informationen nicht angemessen ausgeschöpft.	0			20515	05d80c5a-7f9d-44c7-a558-9d85b120caa1	de
To measure the perception of competition over socioeconomic resources respondents were asked „to what extent foreign workers in Israel“affect their housing, health, education, social benefits, wages and employment opportunities.	1	exploredata-ZA2800_VarV160;exploredata-ZA2800_VarV161;exploredata-ZA2800_VarV162;unk;exploredata-ZA2800_VarV175;exploredata-ZA2800_VarV159;exploredata-ZA2800_VarV178;exploredata-ZA2800_VarV158;exploredata-ZA2800_VarV47;exploredata-ZA2800_VarV176;exploredata-ZA2800_VarV262;exploredata-ZA2800_VarV177;exploredata-ZA2800_VarV174	ZA2800	19926	2fe250fe-db61-4d2b-ad78-a8860d8c5405	en
As people become older, they reveal more positive attitude toward nuclear power.	1	exploredata-ZA4976_Varv136;exploredata-ZA4233_Varv671;exploredata-ZA4976_Varv130;exploredata-ZA4976_Varv481	ZA4233;ZA4976	61806	adcfa884-01d7-4621-9554-8b6293228b9e	en
Positive und negative Kontakte erfassen, wie häufig Befragte jeweils positive oder negative Erfahrungen bei Kontakten in der Nachbarschaft und im Beruf zu Ausländern haben.	1	exploredata-ZA5250_Varmc03;exploredata-ZA5250_Varmc10;exploredata-ZA5250_Varmc02;exploredata-ZA5250_Varmc09	ZA5250	51380	2b455810-4154-45c9-8f18-7dcbad089b25	de
Von den übrigen Merkmalen entfiel die mit Abstand stärkste Bedeutung während des gesamten Untersuchungszeitraums (mit einem beta -Koeffizienten von rund .30) auf die Nationalität des Befragten, womit sich zeigt, daß bei dieser Analyse nationale Kriterien wichtiger zur Vorhersage individueller Zufriedenheit sind als persönliche Merkmale.	1	exploredata-ZA2459_Varv19;exploredata-ZA2637_Varisocntry;exploredata-ZA2637_Varv38	ZA2637;ZA2459	21312	fd94cc98-ea0c-44f4-8c2f-9317e7373b05	de
Previous residence in an area close (within a 50km radius) to a nuclear power plant decreased in their acceptance of nuclear power.	1	exploredata-ZA4976_Varv72;exploredata-ZA4976_Varv130	ZA4976	61806	2d46fbfe-225b-4a79-b305-e095fd33dc39	en
This homogeneity within the cluster needs to be taken into account for the estimation.	0			39802	5082e53f-8acc-42a1-a503-eebfa6f1b092	en
So sind beispielsweise natürliche Ressourcen wie Bodenschätze und Süßwasservorkommen oder auch nährstoffhaltige Böden in den Weltregionen in höchst unterschiedlicher Qualität und Quantität anzutreffen.	0			51971	ca09fad2-8e98-4e97-85db-59e7cea2c107	de
Moreover, the effect of trust on acceptance varies according to the countries: trust in the inspection authorities is more important in countries with a low level of reluctant acceptance and a high level of strong acceptance [4].	1	exploredata-ZA4976_Varv107;exploredata-ZA4976_Varv130;exploredata-ZA4976_Varv136	ZA4976	61806	1fa0d074-c4b3-4d62-a283-f3aefb10b137	en
In Anlehnung an vorangegangene Studien, vor allem von Haller und Hoellinger (1994), werden vier weitere sozioökonomische Variablen auf ihre Erklärungskraft untersucht.	0			39445	93c91e02-222f-4894-8316-3509a3863b38	de
